transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T13430,U114,2020-09-10,expense,food,1319.0,UPI,Delhi,zhOYOrzyMfFxlJ7RY
T00125,U022,2020-06-16,expense,education,969.0,UPI,Hyderabad,Doctor visit
T00225,U191,2021-11-04,income,other income,33215.0,UPI,mumbai,c1IngZnU934
T14439,U141,2021-03-27,expense,food,197.0,UPI,Mumbai,Monthly rent
T07716,U050,2021-07-29,expense,food,406.0,Card,Kolkata,
T12661,U079,2020-12-04,expense,rent,1758.0,Cash,Ahmedabad,Gift
T08633,U026,2022-02-04,income,other income,79633.0,Cash,Hyderabad,Doctor visit cash
T01746,U085,2019-05-16,expense,food,146.0,Bank Transfer,Lucknow,Doctor visit
T00377,U181,2020-04-05,expense,entertainment,211.0,Card,LUCKNOW,Gift late
T14343,U076,2020-05-20,income,other income,57479.0,Card,Lucknow,Dinner at resto
T04605,U186,2022-06-15,expense,,479.0,Cash,Chennai,Gift
T11401,U056,2020-08-09,expense,food,123.0,Bank Transffer,jaipur,Salary via app
T02595,U059,2019-06-11,income,other income,42767.0,,Lucknow,Paid electricity bill
T12437,U122,2020-08-07,expense,food,517.0,UPI,Delhi,Doctor visit via app
T02792,U100,2021-10-24,expense,others,494.0,Bank Transfer,Mumbai,Salary
T03206,U076,2019-10-14,expense,entertainment,761.0,Cash,BENGALURU,Grocery shopping cash
T01416,U020,2020-12-24,expense,rent,870.0,Bank Transfer,,Uber to office
T06609,U068,2021-03-04,expense,utilities,704.0,Card,Jaipur,Doctor visit
T12885,U108,2022-01-08,expense,travel,2981.0,Card,Delhi,Course fee late
T09771,U093,2020-11-16,expense,education,90.0,Bank Transfer,Ahmedabad,Paid electricity bill
T10578,U139,2022-02-02,expense,rent,363.0,Card,Lucknow,Dinner at resto
T10623,U162,2020-11-20,expense,rent,797.0,Card,Hyderabad,Netflix subscription
T12447,U163,2020-02-06,expense,ent,1206.0,Card,Ahmedabad,
T14370,U163,2019-02-27,income,other icome,40577.0,UPI,Jaipur,NTEFl1WYXxA
T07515,U149,2021-09-05,expense,health,648.0,Bank Transfer,Chennai,Doctor visit late
T09448,U036,2022-04-09,expense,food,543.0,Cash,hyderabad,Dinner at resto
T06417,U107,2019-03-17,expense,utilities,1457.0,Bank Transfer,Delhi,Course fee
T03896,U026,2020-04-10,expense,travel,155.0,Cash,,Course fee
T01980,U160,2020-11-04,expense,rent,473.0,Bank Transfer,Pune,Uber to office
T13256,U042,2021-12-15,expense,health,1868.0,Bank Transfer,Delhi,
T00077,U023,2022-10-24,expense,rent,314.0,Card,,Netflix subscription
T12295,U083,2019-02-15,expense,travel,390.0,Cash,Ahmedabad,Uber to office
T11285,U044,2020-11-13,expense,food,157.0,Bank Transfer,KOLKATA,Grocery shopping
T09100,U018,2020-06-06,expense,rent,84.0,,Chennai,Gift
T03825,U109,2021-07-27,expense,food,971.0,Card,Jaipur,
T08875,U096,2020-03-07,expense,food,187.0,UPI,Jaipur,
T05665,U134,2021-04-19,expense,savings,205.0,Cash,LUCKNOW,Gift
T08539,U191,2022-03-29,expense,rent,17.0,UPI,Pune,Salary late
T01644,U187,2020-05-02,expense,rent,89.0,UPI,Chennai,
T00264,U063,2020-06-23,expense,food,690.0,UPI,Chennai,Grocery shopping late
T03387,U188,2019-03-13,expense,food,1535.0,UPI,Hyderabad,Netflix subscription
T05714,U085,2022-10-18,expense,utilites,74.0,Bank Transfer,Bengaluru,Salary via app
T00033,U050,2022-12-04,income,bonus,87491.0,Cash,Hyderabad,Paid electricity bill
T11464,U128,2021-03-17,income,other income,26927.0,UPI,Kolkata,Uber to office
T08779,U036,2020-01-20,expense,others,272.0,Cash,Delhi,
T03790,U121,2019-09-29,expense,rent,346.0,UPI,Lucknow,
T09291,U075,2021-10-25,expense,rent,337.0,UPI,Hyderabad,k8yG2saP
T01409,U046,2019-05-10,expense,utilities,1446.0,Cash,Delhi,Paid electricity bill
T05880,U118,2019-05-29,expense,rent,628.0,UPI,Delhi,Gift
T00529,U173,2022-11-10,expense,rent,1696.0,Cash,Jaipur,Dinner at resto cash
T08678,U014,2022-02-22,income,salary,64018.0,Bank Transfer,Pune,Paid electricity bill
T03592,U133,2022-08-05,expense,others,101.0,Card,Kolkata,Monthly rent
T00862,U122,2020-05-14,income,bonus,84260.0,UPI,Kolkata,Salary cash
T12056,U009,2021-01-13,expense,others,340.0,Bank Transfer,Pune,Uber to office
T01549,U140,2022-08-31,expense,rent,462.0,Bank Transfer,Delhi,Salary
T06477,U024,2019-08-29,expense,food,1615.0,Card,Jaipur,Monthly rent
T04124,U110,2021-11-21,expense,food,143.0,Cash,Hyderabad,Gift
T12077,U116,2019-10-20,expense,rent,121.0,Bank Transfer,pune,Dinner at resto
T07585,U085,2021-12-20,expense,food,4142.0,Card,Hyderabad,
T06442,U053,2021-04-12,expense,savings,242.0,Bank Transfer,Pune,Netflix subscription
T13956,U004,2022-09-02,expense,health,195.0,Bank Transfer,Mumbai,
T11851,U016,2021-03-13,income,bonus,49797.0,UPI,HYDERABAD,btu7vHomJg
T11469,U025,2019-03-11,expense,travel,482.0,Cash,Jaipur,Dinner at resto
T11333,U191,2020-12-19,expense,health,1364.0,Cash,Bengaluru,Gift
T05507,U150,2022-12-29,expense,food,102.0,Card,PUNE,Salary
T11652,U035,2020-04-28,expense,entertainment,1353.0,Cash,Pune,Netflix subscription via app
T13313,U171,2021-10-29,expense,travel,1879.0,,Hyderabad,Uber to office
T13347,U063,2020-09-18,expense,travel,1691.0,UPI,,Doctor visit
T14248,U065,2022-06-06,expense,trvael,512.0,UPI,Jaipur,Gift cash
T13482,U184,2022-03-21,expense,food,510.0,UPI,Bengaluru,Dinner at resto 
T00524,U144,2020-04-13,income,other income,79740.0,Bank Transfer,Ahmedabad,Monthly rent 
T08259,U178,2021-05-15,expense,food,502.0,Cash,Mumbai,Doctor visit via app
T13009,U077,2020-02-02,expense,rent,818.0,UPI,Bengaluru,Paid electricity bill
T01940,U007,2019-04-02,income,bonus,70811.0,UPI,BENGALURU,Grocery shopping
T11061,U126,2021-12-20,expense,food,895.0,Cash,Mumbai,Doctor visit cash
T05113,U163,2022-04-29,expense,food,138.0,Cash,Delhi,Doctor visit
T02107,U098,2022-06-14,expense,food,303.0,UPI,Delhi,Netflix subscription
T11748,U166,2019-12-16,expense,savings,171.0,Cash,Pune,Netflix subscription
T00011,U098,2022-08-09,expense,others,1126.0,Card,Lucknow,Gift
T10465,U024,2021-09-01,expense,food,45.0,UPI,Kolkata,Paid electricity bill late
T14322,U145,2019-04-11,expense,rent,226.0,Card,Lucknow,kU45GCiJb
T12195,U038,2020-09-28,expense,entertainment,116.0,Cash,Chennai,Dinner at resto via app
T06840,U058,2019-02-24,expense,food,131.0,UPI,hyderabad,
T06705,U019,2020-05-11,expense,food,36.0,Card,Chennai,Grocery shopping
T06127,U128,2020-05-16,expense,food,399.0,UPI,Mumbai,Course fee
T08579,U156,2019-05-18,income,other income,54851.0,Card,Kolkata,Monthly rent
T13715,U095,2021-01-27,expense,entertainment,399.0,Card,Chennai,Paid electricity bill late
T08166,U191,2019-07-14,expense,rent,66.0,Cash,Ahmedabad,Monthly rent cash
T13089,U169,2021-06-24,income,bonus,67416.0,Card,Kolkata,Netflix subscription 
T09751,U114,2020-01-22,expense,otherrs,155.0,Cash,Delhi,Salary
T05873,U153,2021-02-12,expense,food,211.0,Bank Transfer,Lucknow,
T09857,U192,2020-03-05,income,salary,75719.0,Cash,Mumbai,
T12182,U186,2019-07-30,expense,food,827.0,Card,Delhi,Dinner at resto 
T01532,U117,2020-10-23,expense,fod,414.0,UPI,Hyderabad,Paid electricity bill
T02202,U095,2021-10-01,expense,utilities,150.0,,Jaipur,
T02348,U190,2022-10-19,expense,food,93.0,Card,MUMBAI,Doctor visit
T03454,U120,2022-09-27,expense,rent,1442.0,Cash,Pune,Monthly rent
T13419,U031,2022-11-14,expense,rent,200.0,Bank Transfer,Jaipur,Netflix subscription late
T04389,U150,2019-08-21,expense,food,636.0,Card,Lucknow,I5WXOIpeusoSNhdQNqv
T03651,U015,2020-06-20,income,salaary,70377.0,Card,Delhi,Salary
T07074,U080,2022-06-04,expense,rent,365.0,Cash,Jaipur,Course fee 
T02490,U187,2019-03-28,expense,rent,341.0,Card,Ahmedabad,Netflix subscription
T14521,U029,2022-02-16,expense,food,1388.0,Bank Transfer,Chennai,Uber to office cash
T01759,U083,2022-10-14,expense,savings,30.0,Card,Lucknow,Dinner at resto
T09214,U112,2020-02-21,income,salary,66805.0,Card,Kolkata,Doctor visit
T05416,U129,2022-05-11,expense,rent,143.0,UPI,Kolkata,Dinner at resto 
T08520,U069,2022-01-21,expense,saving,191.0,UPI,Jaipur,Grocery shopping
T08582,U134,2021-07-02,expense,savings,122.0,Cash,Delhi,Salary
T13397,U105,2022-09-28,income,salary,78721.0,UPI,Mumbai,uVrWgxokiPd
T11365,U048,2021-11-17,expense,food,634.0,Card,Lucknow,
T02086,U080,2021-03-09,expense,food,58.0,Cash,Mumbai,Gift
T10264,U182,2021-07-24,expense,food,59.0,Bank Transfer,Bengaluru,Doctor visit 
T07024,U050,2019-10-10,expense,entertainment,1040.0,Card,Chennai,Dinner at resto
T09852,U025,2019-07-08,expense,utilities,361.0,UPI,Ahmedabad,Course fee
T03826,U041,2019-04-04,expense,education,630.0,UPI,Pune,Gift
T01224,U032,2019-05-10,income,other income,32484.0,Bank Transfer,Delhi,Doctor visit 
T11234,U035,2022-06-01,income,salary,54866.0,Bank Transfer,Hyderabad,Course fee cash
T13759,U031,2020-05-23,income,other income,43561.0,Card,ahmedabad,Netflix subscription
T02213,U129,2020-05-25,income,bonus,49679.0,Card,Mumbai,Paid electricity bill
T09136,U082,2022-03-06,expense,rent,97.0,Card,Mumbai,Salary via app
T02253,U069,2022-07-19,expense,ravel,156.0,UPI,Delhi,Grocery shopping cash
T06904,U039,2020-02-16,expense,food,2463.0,Card,Mumbai,Salary
T12181,U176,2019-03-01,expense,rent,1696.0,Bank Transfer,Jaipur,Netflix subscription
T12408,U182,2019-01-11,expense,food,2464.0,UPI,Lucknow,Gift
T01085,U088,2022-07-13,expense,utilities,127.0,UPI,Kolkata,Uber to office
T07161,U003,2022-03-18,expense,rent,977.0,Cash,PUNE,Monthly rent via app
T02950,U181,2019-05-25,income,bonus,27496.0,Bank Transfer,Pune,Monthly rent
T12728,U029,2020-12-31,expense,food,480.0,UPI,Bengaluru,LaaI0Oql910jb
T11593,U134,2019-10-02,expense,ren,253.0,UPI,Jaipur,Dinner at resto
T02240,U075,2020-09-06,expense,rent,-168.0,Cash,Pune,Monthly rent via app
T09832,U185,2020-02-18,expense,travel,371.0,Card,Bengaluru,
T08494,U067,2020-12-02,expense,travel,4680.0,Bank Transfer,Kolkata,Netflix subscription
T00366,U124,2021-06-27,expense,rent,43.0,Card,Pune,Uber to office cash
T02796,U171,2022-05-18,expense,food,57.0,,Ahmedabad,QCBI8rEsaTpKgGw
T09050,U015,2019-02-27,expense,rent,1560.0,Card,Mumbai,Salary
T13203,U038,2022-01-28,income,other income,48442.0,Card,Hyderabad,Grocery shopping
T11881,U002,2020-07-17,expense,rent,1580.0,UPI,Lucknow,Grocery shopping
T10063,U100,2019-10-05,expense,others,359.0,Cash,Jaipur,Dinner at resto
T05957,U162,2022-01-31,expense,utilities,774.0,Bank Transfer,Kolkata,Uber to office cash
T01895,U025,2022-11-30,expense,travel,999999.0,Card,Delhi,Course fee
T01513,U066,2020-10-25,expense,utilities,2687.0,Card,bengaluru,Dinner at resto
T03883,U011,2019-02-25,expense,rent,583.0,UPI,Hyderabad,Salary
T07063,U034,2021-02-16,expense,savings,2579.0,UPI,Kolkata,Uber to office late
T07212,U176,2019-04-26,expense,rent,1159.0,UPI,delhi,W19psSdSk
T09328,U145,2020-08-02,expense,food,391.0,Cash,Chennai,Dinner at resto
T03590,U020,2022-05-31,expense,food,7275.0,Card,Kolkata,Gift
T02357,U049,2022-02-25,expense,rent,846.0,Bank Transfer,delhi,Monthly rent
T09815,U124,2020-05-12,expense,rent,726.0,Cash,Hyderabad,Netflix subscription
T14190,U118,2019-09-08,expense,utilities,121.0,Bank Transfer,Mumbai,Uber to office 
T11207,U143,2020-10-18,expense,utilities,300.0,UPI,Pune,Course fee
T04390,U156,2021-04-21,expense,others,146.0,Card,Lucknow,Salary
T06910,U144,2021-09-12,income,salary,58305.0,Cash,Pune,Grocery shopping cash
T10487,U189,2019-04-13,expense,food,156.0,UPI,,Salary
T11147,U096,2021-12-09,expense,food,130.0,UPI,Hyderabad,Paid electricity bill
T10591,U034,2019-07-30,expense,savings,178.0,Card,Chennai,Doctor visit late
T07558,U017,2019-10-11,expense,helath,622.0,Cash,Mumbai,Dinner at resto
T04452,U189,2020-10-16,expense,tuilities,5659.0,UUPI,Ahmedabad,Gift
T05165,U039,2020-10-27,expense,food,227.0,Card,Jaipur,Grocery shopping
T01800,U119,2022-11-22,expense,travel,1396.0,UPI,Delhi,Course fee
T14380,U012,2019-03-12,expense,entertainment,233.0,Card,Mumbai,Grocery shopping via app
T07243,U050,2020-09-29,income,other income,69200.0,Cash,Hyderabad,
T14702,U028,2020-02-12,expense,entertainment,627.0,Card,Ahmedabad,Grocery shopping
T08020,U172,2021-03-28,expense,education,1812.0,aCsh,chennai,Monthly rent late
T04289,U160,2021-06-02,expense,food,307.0,Card,Delhi,o24GtJ0jH7DHCxvb0p
T07561,U090,2020-12-29,income,salary,46569.0,Cash,Chennai,Gift
T06275,U161,2021-12-30,expense,utilities,203.0,Card,Bengaluru,Paid electricity bill via app
T12956,U126,2021-05-21,expense,food,485.0,Bank Transfer,Jaipur,
T09496,U087,2019-03-09,expense,traevl,428.0,Bank Transfer,,
T11998,U057,2022-12-01,expense,trvael,146.0,Card,Chennai,Monthly rent
T14808,U109,2022-07-10,expense,entertainment,115.0,Bank Transfer,Hyderabad,Monthly rent
T01406,U049,2022-11-14,expense,rent,54.0,UPI,Pune,Dinner at resto 
T05509,U114,2019-04-13,expense,food,1795.0,UPI,Kolkata,
T12292,U049,2020-04-21,expense,rent,1051.0,Cash,Mumbai,Paid electricity bill
T07612,U039,2021-02-06,income,bonus,62985.0,Cash,Bengaluru,Salary
T01542,U052,2021-09-11,income,other income,67153.0,UPI,Bengaluru,Grocery shopping late
T12640,U160,2022-01-16,expense,entertainment,1344.0,Card,Delhi,Paid electricity bill 
T04645,U005,2019-05-16,expense,tilities,225.0,Cash,Mumbai,Netflix subscription
T09863,U177,2021-06-15,expense,food,829.0,UPI,Hyderabad,Gift
T10699,U015,2020-06-07,expense,rnet,196.0,,Mumbai,Salary 
T04859,U130,2020-08-19,expense,food,5777.0,Cash,Ahmedabad,Gift
T06953,U053,2022-01-18,expense,travel,118.0,UPI,Lucknow,Dinner at resto
T14979,U101,2019-11-08,expense,education,406.0,Bank Transfer,Mumbai,Course fee
T07284,U140,2019-03-16,expense,rent,103.0,Bank Transfer,Pune,
T01915,U072,2021-04-03,expense,rent,332.0,Cash,Jaipur,Course fee
T07556,U107,2022-01-14,expense,savings,720.0,Card,Chennai,Grocery shopping
T14090,U023,2020-09-28,expense,food,935.0,Bank Transfer,Lucknow,Doctor visit
T00396,U107,2022-02-07,income,bonus,49380.0,Card,Hyderabad,Doctor visit
T05882,U033,2020-10-01,expense,entertainment,272.0,Cash,Mumbai,Gift
T11843,U076,2019-04-03,expense,food,65.0,UPI,Hyderabad,Salary cash
T10558,U050,2020-10-23,expense,food,115.0,Cash,Lucknow,Paid electricity bill
T05667,U028,2021-02-28,expense,education,273.0,Bank Transfer,Lucknow,Netflix subscription
T01743,U186,2022-11-30,expense,rent,25.0,Cash,Hyderabad,Dinner at resto via app
T14905,U147,2020-08-25,expense,rent,609.0,Cash,,Doctor visit
T04210,U061,2022-02-06,expense,food,837.0,Bank rTansfer,,Netflix subscription
T10251,U057,2020-06-13,expense,entertainment,188.0,Bank Transfer,Hyderabad,Gift
T09819,U167,2022-10-20,expense,rent,374.0,UPI,Bengaluru,Course fee
T07314,U142,2022-02-04,expense,entertainment,1680.0,UPI,Hyderabad,Monthly rent via app
T03298,U082,2021-12-04,expense,food,1779.0,UPI,Delhi,Paid electricity bill cash
T09943,U044,2020-05-27,income,salary,58238.0,Bank Transfer,Lucknow,Dinner at resto 
T13520,U015,2021-07-02,expense,savings,1405.0,Cash,Chennai,
T05966,U092,2019-10-12,expense,utilities,119.0,Card,Ahmedabad,Doctor visit
T02208,U065,2019-12-18,expense,others,267.0,Cash,Mumbai,Salary
T02402,U170,2019-12-31,expense,savings,97.0,Card,Bengaluru,Monthly rent
T01045,U175,2019-04-28,expense,others,1828.0,Card,Lucknow,Course fee
T03822,U175,2019-09-26,expense,others,316.0,UPI,jaipur,Monthly rent
T13682,U105,2019-10-02,expense,utilities,154.0,Cash,Delhi,Course fee
T04660,U168,2021-05-11,expense,utilities,3285.0,Bank Transfer,Lucknow,Salary
T03467,U058,2019-11-25,expense,rent,264.0,Card,Ahmedabad,Doctor visit 
T10731,U176,2022-11-25,expense,food,1474.0,UPI,Chennai,Grocery shopping
T04619,U011,2021-08-27,expense,education,77.0,Bank Transfer,Bengaluru,Dinner at resto
T12671,U021,2022-03-24,expense,others,908.0,Cash,Pune,Monthly rent
T00519,U089,2019-09-25,income,other income,52236.0,Cash,Kolkata,Gift
T11238,U011,2019-04-15,expense,entertainment,1076.0,Bank Transfer,ahmedabad,Grocery shopping
T01651,U017,2022-12-23,income,other income,40706.0,Cash,Kolkata,Uber to office cash
T04852,U035,2020-12-30,income,other income,42452.0,Bank Transfer,Chennai,Grocery shopping
T13940,U033,2022-04-22,expense,rent,1294.0,Cash,jaipur,Grocery shopping
T04564,U112,2022-10-25,expense,rnt,1350.0,Card,Chennai,Doctor visit
T10608,U002,2021-10-17,expense,rent,76.0,Card,Kolkata,
T13474,U190,2019-03-29,expense,savings,272.0,Bank Transfer,Hyderabad,Uber to office
T04226,U085,2021-03-16,expense,fod,1112.0,Card,Chennai,Salary
T03719,U132,2020-01-04,expense,food,437.0,Bank Transfer,Chennai,Netflix subscription
T13711,U096,2020-07-13,expense,savings,277.0,Cash,Delhi,
T04174,U071,2022-01-25,income,other income,45077.0,Cash,Kolkata,iTiJ2bHuJOi7ftK474Oi
T04156,U121,2022-08-25,income,salary,53777.0,Cash,Kolkata,Gift late
T14928,U070,2020-12-19,expense,travel,649.0,Card,Chennai,Paid electricity bill via app
T06302,U007,2021-08-09,income,bonus,66776.0,UPI,Hyderabad,Monthly rent
T12847,U126,2022-06-30,expense,entertainment,142.0,UPI,Delhi,Uber to office
T04932,U042,2021-06-20,expense,rent,140.0,UPI,Kolkata,Dinner at resto
T03698,U078,2021-10-16,expense,rent,830.0,Cash,Chennai,Grocery shopping 
T03685,U101,2020-01-10,expense,utilities,401.0,Bank Transfer,Hyderabad,Course fee
T05969,U015,2021-06-29,expense,food,597.0,Card,Hyderabad,Doctor visit
T12419,U074,2019-02-25,expense,food,40.0,UPI,Ahmedabad,Doctor visit via app
T03281,U086,2021-11-17,expense,utilities,-749.0,Card,AHMEDABAD,Uber to office
T06965,U146,2022-04-13,expense,otthers,271.0,UPI,Lucknow,Course fee
T05505,U100,2020-07-30,income,other income,46761.0,Bank Transfer,hyderabad,Netflix subscription
T06227,U136,2021-03-10,expense,food,999999.0,UPI,Chennai,Salary
T14506,U119,2019-02-23,income,bonus,52860.0,Card,Pune,Course fee
T00287,U074,2019-04-01,income,bonus,62292.0,Bank Transfer,Delhi,Course fee
T02313,U033,2022-01-02,expense,others,638.0,UPI,Pune,
T00287,U074,2019-04-01,income,bonus,62292.0,Bank Transfer,Delhi,Course fee
T13502,U157,2021-01-03,income,other income,61463.0,UPI,Chennai,Monthly rent
T06392,U119,2019-02-09,expense,utilities,999999.0,Bank Transfer,Pune,Grocery shopping
T06303,U184,2019-08-30,expense,food,220.0,Cash,Pune,Uber to office
T12754,U147,2022-09-21,expense,food,64.0,Cash,Bengaluru,Salary
T05660,U167,2021-04-14,expense,food,390.0,Card,Kolkata,
T05244,U011,2020-03-30,income,salary,72563.0,Card,Kolkata,Paid electricity bill
T08444,U120,2020-11-22,expense,utilities,15976.0,Cash,Kolkata,Xa1jKzVSBWb9j
T09237,U044,2021-10-27,expense,travel,1438.0,,Delhi,Grocery shopping
T05856,U101,2019-08-26,income,salary,64241.0,Card,pune,Salary
T10350,U177,2020-03-27,expense,entertainment,319.0,Bank Transfer,Ahmedabad,Netflix subscription
T03192,U021,2020-12-29,expense,rent,645.0,Card,Pune,
T07811,U095,2022-01-11,expense,food,712.0,UPI,,Dinner at resto
T09054,U048,2022-06-05,expense,food,1105.0,Bank Transfer,bengaluru,Doctor visit
T12412,U149,2019-05-17,expense,utilities,647.0,UPI,Kolkata,Salary
T11950,U118,2022-04-21,expense,food,1484.0,Cash,bengaluru,
T04041,U117,2019-07-18,expense,rent,455.0,Card,Kolkata,Grocery shopping late
T02460,U182,2021-11-04,expense,others,144.0,UPI,Kolkata,Course fee
T12903,U144,2022-02-28,expense,entertainment,160.0,UPI,Lucknow,Grocery shopping
T00550,U164,2021-03-27,expense,rent,1056.0,Bank Transfer,Delhi,Doctor visit
T03096,U191,2021-10-02,expense,food,46.0,UPI,Jaipur,
T13481,U142,2022-12-15,expense,utilities,621.0,Bank Transfer,lucknow,
T08093,U071,2019-09-12,expense,rent,1618.0,Bank Transfer,Pune,Course fee cash
T12713,U051,2022-05-12,expense,retn,94.0,Card,Kolkata,
T09685,U027,2021-06-03,expense,food,30.0,UPI,Chennai,Uber to office
T08197,U110,2022-10-22,expense,food,247.0,Cash,Mumbai,Grocery shopping via app
T07358,U053,2021-02-19,expense,utilities,272.0,Bank Transfer,Ahmedabad,Gift
T10554,U002,2021-10-01,expense,travel,1889.0,Bank Transfer,Jaipur,Uber to office
T06632,U041,2021-03-24,expense,food,152.0,Bank Transfer,lucknow,Dinner at resto
T09240,U127,2019-10-19,income,salary,71939.0,Card,Mumbai,Uber to office
T12259,U023,2019-03-30,expense,rent,29.0,Bank Transfer,Bengaluru,Netflix subscription
T10672,U147,2020-06-09,expense,others,283.0,Cash,Hyderabad,Course fee
T02034,U013,2020-12-27,expense,others,872.0,UPI,Kolkata,Paid electricity bill
T05876,U160,2021-03-17,expense,rent,221.0,Cash,Mumbai,Monthly rent 
T00309,U122,2022-01-24,expense,food,999.0,UPI,Kolkata,
T06508,U138,2022-03-18,expense,rent,362.0,Cash,Lucknow,Monthly rent via app
T12394,U083,2022-07-13,income,other income,65337.0,Card,Bengaluru,Salary
T07179,U081,2019-08-01,expense,utilities,54.0,UPI,jaipur,Paid electricity bill 
T06478,U048,2022-12-15,expense,utilities,555.0,Card,Hyderabad,Salary
T11242,U182,2021-10-12,expense,entertanment,333.0,Card,Delhi,Doctor visit late
T13499,U003,2022-12-20,expense,entertainment,171.0,Cash,Ahmedabad,Uber to office
T09169,U122,2019-07-17,expense,utilities,87.0,Card,jaipur,Monthly rent cash
T05270,U068,2019-10-11,expense,food,39.0,Card,Bengaluru,Dinner at resto
T10522,U091,2019-07-23,expense,food,863.0,Cash,Lucknow,Netflix subscription
T00354,U177,2020-06-19,expense,savings,281.0,Card,Chennai,Dinner at resto
T04828,U014,2020-01-24,expense,rent,71.0,UPI,lucknow,Uber to office late
T02172,U048,2020-09-18,expense,utilities,2398.0,UPI,Kolkata,Uber to office 
T13484,U124,2021-01-06,income,other income,48651.0,UPI,Jaipur,Course fee
T04590,U114,2022-06-06,expense,utilities,94.0,Bank Transfer,Chennai,Monthly rent
T04430,U031,2020-09-14,expense,travel,278.0,UPI,Bengaluru,G27R5ywI9Fa
T01476,U053,2022-04-19,expense,food,1147.0,Card,Mumbai,Dinner at resto
T04164,U107,2020-02-29,expense,entertainment,290.0,Cash,Chennai,Dinner at resto
T13957,U032,2022-08-11,expense,food,393.0,Bank Transfer,Delhi,Netflix subscription
T10075,U104,2020-01-13,expense,travel,1749.0,UPI,Lucknow,Paid electricity bill cash
T13515,U188,2021-02-17,expense,entertainment,286.0,Card,Kolkata,Uber to office late
T07662,U090,2021-10-16,expense,education,755.0,UPI,Chennai,Grocery shopping via app
T12706,U006,2020-01-21,expense,savings,320.0,UPI,Lucknow,Gift
T09104,U155,2019-10-15,expense,entertainment,8.0,Cash,Jaipur,Course fee
T04682,U156,2022-04-05,expense,food,2658.0,UPI,Delhi,Monthly rent
T07733,U173,2020-02-24,expense,food,279.0,Card,Jaipur,
T05009,U191,2021-01-04,expense,travel,230.0,UPI,Hyderabad,Doctor visit
T00766,U129,2020-10-30,expense,rent,726.0,Cash,Lucknow,Salary
T08238,U181,2022-05-11,expense,food,327.0,Card,Lucknow,Paid electricity bill
T03495,U083,2020-07-07,expense,travel,3613.0,Bank Transfer,Chennai,Salary
T02185,U064,2022-09-06,income,bonus,79680.0,UPI,Lucknow,W1gAh5FqNSNSgPyGL
T06733,U007,2020-11-29,expense,food,280.0,Bank Transfer,Kolkata,Netflix subscription cash
T02072,U090,2019-02-11,expense,education,177.0,Card,Chennai,Netflix subscription
T03502,U190,2020-12-19,income,salary,41272.0,UPI,Mumbai,Paid electricity bill
T10774,U050,2021-05-04,expense,food,461.0,Card,Delhi,Gift via app
T00987,U181,2021-02-16,expense,entertainment,83.0,Bank Transfer,,Salary
T07700,U058,2021-03-10,expense,education,1718.0,UPI,Mumbai,Paid electricity bill
T13119,U141,2021-10-03,expense,foood,111.0,Card,Bengaluru,Paid electricity bill
T11649,U058,2020-10-03,expense,food,207.0,Card,Bengaluru,Uber to office via app
T05125,U028,2019-01-08,expense,entertainment,98.0,Card,Chennai,Grocery shopping
T10714,U104,2020-11-10,expense,rent,1171.0,Card,Chennai,Gift cash
T05721,U126,2019-12-16,expense,travel,265.0,Cash,Lucknow,Dinner at resto cash
T01476,U053,2022-04-19,expense,food,1147.0,Card,Mumbai,Dinner at resto
T01780,U175,2022-12-19,expense,travel,123.0,Bank Transfer,Hyderabad,Doctor visit
T03779,U179,2022-08-03,expense,travel,197.0,Card,Hyderabad,Netflix subscription via app
T04454,U128,2020-04-22,expense,entertainment,596.0,UPI,Pune,Grocery shopping
T08395,U131,2019-09-16,expense,rent,491.0,UPI,Bengaluru,Dinner at resto
T06143,U171,2021-10-16,expense,entertainment,171.0,,,Paid electricity bill
T04448,U063,2020-04-04,expense,utiilties,642.0,UPI,Ahmedabad,Uber to office
T10375,U188,2022-09-01,expense,travel,234.0,Cash,Delhi,
T08062,U107,2022-04-21,expense,foood,113.0,Cash,Hyderabad,Doctor visit
T04915,U029,2020-05-28,expense,rent,493.0,UPI,Delhi,Monthly rent
T07323,U169,2021-02-05,expense,savings,587.0,UPI,KOLKATA,Paid electricity bill late
T04481,U040,2021-02-28,expense,food,874.0,Cash,Chennai,Salary
T06223,U024,2021-05-28,income,other income,61219.0,Card,Jaipur,Grocery shopping
T06551,U069,2020-11-07,expense,rent,1141.0,Bank Transfer,delhi,Doctor visit
T03462,U121,2021-02-12,expense,rent,68.0,UPI,Bengaluru,Gift late
T04910,U175,2022-10-15,expense,utilities,3417.0,UPI,Hyderabad,Doctor visit
T04138,U154,2019-03-23,expense,travel,606.0,Card,Chennai,Course fee late
T13171,U113,2021-06-23,expense,rent,608.0,Bank Transfer,Mumbai,Course fee late
T00726,U174,2021-10-01,expense,food,344.0,Card,Chennai,Gift
T07417,U001,2021-11-01,expense,savings,384.0,,Delhi,
T03000,U107,2022-10-11,expense,utilities,1304.0,Card,Jaipur,2S1WavXivKZ31ka
T07988,U020,2020-07-04,expense,utilities,648.0,Bank Transfer,Pune,Salary
T09601,U063,2021-02-07,expense,food,85.0,Card,Ahmedabad,Gift
T01121,U098,2019-08-04,expense,rent,100.0,UPI,mumbai,Dinner at resto
